slice_id,capability,current_path,target_path,status,delete_in_pr,notes
RW-080,architecture-test-audit-rw080,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after setup status contract consolidation
RW-080,architecture-ledger-rw080,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-080 lifecycle and risk notes
RW-080,architecture-map-rw080,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-080 path mappings for guard enforcement
RW-081,swift-setup-fixture-module-rw081,,apps/swift/Tests/CapacitorTests/SetupTestFixtures.swift,done,false,Add shared setup fixture builders for setup status/dependency/diagnostic report contracts
RW-081,swift-hook-diagnostic-fixture-cutover-rw081,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,done,false,Rewire hook diagnostic presentation tests to canonical setup fixture builders
RW-081,swift-startup-readiness-fixture-cutover-rw081,apps/swift/Tests/CapacitorTests/SetupReadinessCoordinatorTests.swift,apps/swift/Tests/CapacitorTests/SetupReadinessCoordinatorTests.swift,done,false,Rewire startup readiness scenario tests to canonical setup fixture builders
RW-081,architecture-test-audit-rw081,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics/conclusions after setup fixture consolidation
RW-081,architecture-ledger-rw081,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-081 lifecycle and risk notes
RW-081,architecture-map-rw081,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-081 path mappings for guard enforcement
RW-082,swift-hook-diagnostic-matrix-tests-rw082,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,done,false,Collapse one-off diagnostic visibility/header/guidance assertions into labeled scenario matrices
RW-082,architecture-test-audit-rw082,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics/conclusions after setup diagnostic matrix consolidation
RW-082,architecture-ledger-rw082,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-082 lifecycle and risk notes
RW-082,architecture-map-rw082,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-082 path mappings for guard enforcement
RW-083,swift-setup-scenario-harness-rw083,,apps/swift/Tests/CapacitorTests/SetupScenarioHarness.swift,done,false,Add shared labeled scenario harness to reduce repeated setup contract scaffolding
RW-083,swift-startup-readiness-harness-cutover-rw083,apps/swift/Tests/CapacitorTests/SetupReadinessCoordinatorTests.swift,apps/swift/Tests/CapacitorTests/SetupReadinessCoordinatorTests.swift,done,false,Replace per-test startup scenario struct with shared harness record type
RW-083,swift-setup-status-copy-harness-cutover-rw083,apps/swift/Tests/CapacitorTests/SetupStatusCopyContractTests.swift,apps/swift/Tests/CapacitorTests/SetupStatusCopyContractTests.swift,done,false,Replace repeated setup status scenario records and loops with shared labeled scenario harness
RW-083,architecture-test-audit-rw083,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics/conclusions after setup scenario harness consolidation
RW-083,architecture-ledger-rw083,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-083 lifecycle and risk notes
RW-083,architecture-map-rw083,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-083 path mappings for guard enforcement
RW-084,swift-setup-scenario-harness-async-rw084,apps/swift/Tests/CapacitorTests/SetupScenarioHarness.swift,apps/swift/Tests/CapacitorTests/SetupScenarioHarness.swift,done,false,Extend shared setup scenario harness with async assertion support for async manager contracts
RW-084,swift-setup-manager-action-matrix-rw084,apps/swift/Tests/CapacitorTests/SetupRequirementsManagerTests.swift,apps/swift/Tests/CapacitorTests/SetupRequirementsManagerTests.swift,done,false,Replace one-off executeStep tests with labeled setup-step action matrix contract
RW-084,architecture-test-audit-rw084,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics/conclusions after setup manager action matrix consolidation
RW-084,architecture-ledger-rw084,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-084 lifecycle and risk notes
RW-084,architecture-map-rw084,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-084 path mappings for guard enforcement
RW-085,swift-hook-presentation-harness-cutover-rw085,apps/swift/Tests/CapacitorTests/HookPresentationPolicyTests.swift,apps/swift/Tests/CapacitorTests/HookPresentationPolicyTests.swift,done,false,Move setup-card header scenario table to shared labeled setup scenario harness
RW-085,swift-hook-diagnostic-harness-cutover-rw085,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,done,false,Move hook diagnostic visibility and setup-card presentation scenario tables to shared labeled setup scenario harness
RW-085,architecture-test-audit-rw085,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics/conclusions after setup presentation harness convergence
RW-085,architecture-ledger-rw085,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-085 lifecycle and risk notes
RW-085,architecture-map-rw085,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-085 path mappings for guard enforcement
RW-086,swift-hook-diagnostic-row-dedupe-rw086,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,done,false,Prune duplicate visibility scenario rows while preserving one-row-per-branch coverage
RW-086,swift-setup-status-copy-row-dedupe-rw086,apps/swift/Tests/CapacitorTests/SetupStatusCopyContractTests.swift,apps/swift/Tests/CapacitorTests/SetupStatusCopyContractTests.swift,done,false,Remove duplicate hook-status row that exercised an already-covered merged branch
RW-086,architecture-test-audit-rw086,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after setup/hook scenario row de-duplication
RW-086,architecture-ledger-rw086,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-086 lifecycle and risk notes
RW-086,architecture-map-rw086,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-086 path mappings for guard enforcement
RW-087,swift-runtimeclient-shared-scenario-records-rw087,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Replace local non-setup scenario structs with shared labeled scenario records in RuntimeClient contract tests
RW-087,architecture-test-audit-rw087,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after non-setup harness adoption
RW-087,architecture-ledger-rw087,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-087 lifecycle and risk notes
RW-087,architecture-map-rw087,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-087 path mappings for guard enforcement
RW-088,architecture-playbook-scenario-checklist-rw088,architecture/PLAYBOOK.md,architecture/PLAYBOOK.md,done,false,Add lightweight scenario-coverage checklist for table-driven tests to prevent duplicate branch-equivalent rows
RW-088,architecture-test-audit-rw088,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Reference checklist guardrail adoption in test-audit conclusions/next slices
RW-088,architecture-ledger-rw088,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-088 lifecycle and risk notes
RW-088,architecture-map-rw088,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-088 path mappings for guard enforcement
RW-089,swift-activation-executor-scenario-records-rw089,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Adopt shared labeled scenario records in non-setup activate-app routing contract matrix
RW-089,swift-terminal-launcher-scenario-records-rw089,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Adopt shared labeled scenario records in terminal launch script invariant matrix
RW-089,architecture-test-audit-rw089,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after non-setup harness expansion
RW-089,architecture-ledger-rw089,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-089 lifecycle and risk notes
RW-089,architecture-map-rw089,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-089 path mappings for guard enforcement
RW-090,ci-test-surface-local-scenario-budget-rw090,scripts/ci/test-surface-audit.sh,scripts/ci/test-surface-audit.sh,done,false,Add local struct Scenario count metric and fail-on-growth budget
RW-090,architecture-test-audit-rw090,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh metrics and conclusions after test-surface budget ratchet
RW-090,architecture-ledger-rw090,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-090 lifecycle and risk notes
RW-090,architecture-map-rw090,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-090 path mappings for guard enforcement
RW-091,swift-activation-executor-remove-local-scenario-rw091,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Replace remaining generic local Scenario structs with specific case types
RW-091,ci-test-surface-zero-local-scenario-budget-rw091,scripts/ci/test-surface-audit.sh,scripts/ci/test-surface-audit.sh,done,false,Ratchet local struct Scenario budget from 4 down to 0 after elimination
RW-091,architecture-test-audit-rw091,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh metrics/conclusions after eliminating local Scenario structs
RW-091,architecture-ledger-rw091,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-091 lifecycle and risk notes
RW-091,architecture-map-rw091,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-091 path mappings for guard enforcement
RW-092,swift-runtimeclient-expectation-tuple-cutover-rw092,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Replace one-off runtime route expectation structs with typed labeled tuple expectations
RW-092,swift-activation-executor-expectation-tuple-cutover-rw092,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Replace activate-app route expectation struct with typed labeled tuple expectations
RW-092,architecture-test-audit-rw092,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after expectation-record scaffolding consolidation
RW-092,architecture-ledger-rw092,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-092 lifecycle and risk notes
RW-092,architecture-map-rw092,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-092 path mappings for guard enforcement
RW-093,ci-test-surface-expected-record-struct-budget-rw093,scripts/ci/test-surface-audit.sh,scripts/ci/test-surface-audit.sh,done,false,Add private struct Expected* count metric and fail-on-growth budget
RW-093,architecture-test-audit-rw093,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit metrics/conclusions after expected-record budget ratchet
RW-093,architecture-ledger-rw093,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-093 lifecycle and risk notes
RW-093,architecture-map-rw093,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-093 path mappings for guard enforcement
RW-094,swift-terminal-launcher-action-assertion-convergence-rw094,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Converge duplicated launch/ensure action assertion helpers into one typed action assertion helper
RW-094,architecture-test-audit-rw094,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after TerminalLauncher assertion-helper convergence
RW-094,architecture-ledger-rw094,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-094 lifecycle and risk notes
RW-094,architecture-map-rw094,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-094 path mappings for guard enforcement
RW-095,swift-activation-expected-tuple-alias-cutover-rw095,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Replace remaining private struct Expected* helpers with labeled tuple aliases
RW-095,ci-test-surface-expected-record-zero-budget-rw095,scripts/ci/test-surface-audit.sh,scripts/ci/test-surface-audit.sh,done,false,Ratchet private struct Expected* budget from 2 to 0 after helper elimination
RW-095,architecture-test-audit-rw095,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh metrics and conclusions after expected-record helper elimination
RW-095,architecture-ledger-rw095,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-095 lifecycle and risk notes
RW-095,architecture-map-rw095,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-095 path mappings for guard enforcement
RW-096,swift-terminal-launcher-script-assertion-convergence-rw096,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Route one-off script snippet checks through shared script assertion helpers and remove redundant single-snippet helper
RW-096,architecture-test-audit-rw096,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh audit conclusions after script assertion helper convergence
RW-096,architecture-ledger-rw096,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-096 lifecycle and risk notes
RW-096,architecture-map-rw096,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-096 path mappings for guard enforcement
RW-097,swift-shared-scenario-context-helper-rw097,apps/swift/Tests/CapacitorTests/SetupScenarioHarness.swift,apps/swift/Tests/CapacitorTests/SetupScenarioHarness.swift,done,false,Add canonical scenarioContext helper to shared setup scenario harness
RW-097,swift-runtime-remove-local-scenario-context-rw097,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,apps/swift/Tests/CapacitorTests/RuntimeClientTests.swift,done,false,Remove duplicated local scenarioContext helper in RuntimeClient tests
RW-097,swift-activation-remove-local-scenario-context-rw097,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Remove duplicated local scenarioContext helper in ActivationActionExecutor tests
RW-097,swift-terminal-remove-local-scenario-context-rw097,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Remove duplicated local scenarioContext helper in TerminalLauncher tests
RW-097,ci-test-surface-scenario-context-budget-rw097,scripts/ci/test-surface-audit.sh,scripts/ci/test-surface-audit.sh,done,false,Add private scenarioContext helper count metric and enforce zero-growth budget
RW-097,architecture-test-audit-rw097,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh metrics and conclusions after scenarioContext helper convergence
RW-097,architecture-ledger-rw097,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-097 lifecycle and risk notes
RW-097,architecture-map-rw097,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-097 path mappings for guard enforcement
RW-098,swift-capacitor-config-lint-rw098,apps/swift/Tests/CapacitorTests/CapacitorConfigTests.swift,apps/swift/Tests/CapacitorTests/CapacitorConfigTests.swift,done,false,Trailing comma normalization
RW-098,swift-hook-diagnostic-lint-rw098,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,apps/swift/Tests/CapacitorTests/HookDiagnosticPresentationTests.swift,done,false,Trailing comma normalization
RW-098,swift-hook-installer-lint-rw098,apps/swift/Tests/CapacitorTests/HookInstallerTests.swift,apps/swift/Tests/CapacitorTests/HookInstallerTests.swift,done,false,Trailing comma normalization
RW-098,swift-setup-readiness-lint-rw098,apps/swift/Tests/CapacitorTests/SetupReadinessCoordinatorTests.swift,apps/swift/Tests/CapacitorTests/SetupReadinessCoordinatorTests.swift,done,false,Trailing comma normalization
RW-098,swift-setup-status-lint-rw098,apps/swift/Tests/CapacitorTests/SetupStatusCopyContractTests.swift,apps/swift/Tests/CapacitorTests/SetupStatusCopyContractTests.swift,done,false,Trailing comma normalization
RW-098,architecture-test-audit-rw098,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Refresh metrics label after RW-098
RW-098,architecture-ledger-rw098,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-098 lifecycle
RW-099,swift-activation-executor-makeexecutor-expansion-rw099,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,apps/swift/Tests/CapacitorTests/ActivationActionExecutorTests.swift,done,false,Expand makeExecutor() to five remaining manual-setup scenario tests
RW-099,swift-terminal-launcher-assert-action-delegation-rw099,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Consolidate assertAction to delegate to actionMatches reducing duplicated switch logic
RW-099,architecture-test-audit-rw099,architecture/TEST_AUDIT.md,architecture/TEST_AUDIT.md,done,false,Record final audit conclusions and practical completion assessment
RW-099,architecture-ledger-rw099,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-099 lifecycle and risk notes
RW-099,architecture-map-rw099,architecture/MAP.csv,architecture/MAP.csv,done,false,Track RW-099 path mappings
RW-100,portable-architecture-guard-rw100,scripts/architecture/check_architecture_guards.sh,scripts/architecture/check_architecture_guards.sh,done,false,Make architecture guards portable across environments without ripgrep and allow directory-prefix path mappings
RW-100,architecture-ledger-rw100,architecture/SLICES.yaml,architecture/SLICES.yaml,done,false,Record RW-100 lifecycle and governance-sync notes
RW-100,architecture-map-rw100,architecture/MAP.csv,architecture/MAP.csv,done,false,Backfill map coverage for post-architecture reliability migration artifacts
RW-100,swift-terminal-launcher-cancellation-test-rw100,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,apps/swift/Tests/CapacitorTests/TerminalLauncherTests.swift,done,false,Remove Task.sleep from cancellation test and gate process start deterministically
RW-100,post-architecture-nightly-workflow-rw100,.github/workflows/hem-shadow-nightly.yml,.github/workflows/hem-shadow-nightly.yml,done,false,Backfill governance coverage for runtime reliability nightly wiring
RW-100,post-architecture-swift-debug-rw100,apps/swift/Sources/Capacitor/Debug/*,apps/swift/Sources/Capacitor/Debug/*,done,false,Backfill governance coverage for extracted debug boundaries
RW-100,post-architecture-swift-feature-coordinator-rw100,apps/swift/Sources/Capacitor/Features/*,apps/swift/Sources/Capacitor/Features/*,done,false,Backfill governance coverage for feature coordination extraction
RW-100,post-architecture-swift-hook-server-lifecycle-rw100,apps/swift/Sources/Capacitor/Models/HookServerManager.swift,apps/swift/Sources/Capacitor/Models/HookServerManager.swift,done,false,Backfill governance coverage for explicit hook lifecycle reducer ownership
RW-100,post-architecture-swift-project-creation-rw100,apps/swift/Sources/Capacitor/Models/ProjectCreationCoordinator.swift,apps/swift/Sources/Capacitor/Models/ProjectCreationCoordinator.swift,done,false,Backfill governance coverage for extracted project creation coordinator
RW-100,post-architecture-swift-theme-rw100,apps/swift/Sources/Capacitor/Theme/*,apps/swift/Sources/Capacitor/Theme/*,done,false,Backfill governance coverage for live tuning-owned glass configuration
RW-100,post-architecture-swift-session-staleness-rw100,apps/swift/Sources/Capacitor/Utilities/SessionStaleness.swift,apps/swift/Sources/Capacitor/Utilities/SessionStaleness.swift,done,false,Backfill governance coverage for deterministic session clock helpers
RW-100,post-architecture-projects-view-rw100,apps/swift/Sources/Capacitor/Views/Projects/ProjectsView.swift,apps/swift/Sources/Capacitor/Views/Projects/ProjectsView.swift,done,false,Backfill governance coverage for debug-boundary extraction fallout in projects view
RW-100,post-architecture-swift-appstate-tests-rw100,apps/swift/Tests/CapacitorTests/AppState*.swift,apps/swift/Tests/CapacitorTests/AppState*.swift,done,false,Backfill governance coverage for AppState regression suites added during reliability migration
RW-100,post-architecture-swift-hookserver-tests-rw100,apps/swift/Tests/CapacitorTests/HookServerManagerTests.swift,apps/swift/Tests/CapacitorTests/HookServerManagerTests.swift,done,false,Backfill governance coverage for HookServerManager lifecycle regressions
RW-100,post-architecture-swift-project-tests-rw100,apps/swift/Tests/CapacitorTests/Project*Tests.swift,apps/swift/Tests/CapacitorTests/Project*Tests.swift,done,false,Backfill governance coverage for project creation, details, and feature coordinator regressions
RW-100,post-architecture-core-test-common-rw100,core/capacitor-core/tests/common/*,core/capacitor-core/tests/common/*,done,false,Backfill governance coverage for shared core integration-test helpers
RW-100,post-architecture-hook-serve-rw100,core/hud-hook/src/serve.rs,core/hud-hook/src/serve.rs,done,false,Backfill governance coverage for bounded body and missing-cwd ingress fixes
RW-100,post-architecture-hook-tests-rw100,core/hud-hook/tests/*,core/hud-hook/tests/*,done,false,Backfill governance coverage for serve integration regressions and shared hook test helpers
RW-100,post-architecture-runtime-reliability-script-rw100,scripts/ci/runtime-reliability.sh,scripts/ci/runtime-reliability.sh,done,false,Backfill governance coverage for consolidated runtime reliability gate script
RW-101,repo-hygiene-gitignore-rw101,.gitignore,.gitignore,done,false,Ignore local-only audit, exploration, and migration trees under .claude
RW-101,repo-hygiene-readme-rw101,README.md,README.md,done,false,Remove stale terminal support claims and tighten local-observer wording
RW-101,repo-hygiene-agent-changelog-delete-rw101,AGENT_CHANGELOG.md,,done,true,Delete unreferenced agent changelog artifact
RW-101,repo-hygiene-claude-audit-delete-rw101,.claude/docs/audit/*,,done,true,Delete tracked audit notes and keep future audit work local-only
RW-102,architecture-endgame-plan,,docs/audit/ARCHITECTURE_ENDGAME_PLAN_2026-03-07.md,done,false,Explicit remaining-slices plan and ratchet strategy for final shell cleanup
RW-102,architecture-audit-summary,docs/audit/SUMMARY.md,docs/audit/SUMMARY.md,done,false,Index the endgame plan alongside the March checkpoints
RW-102,architecture-boundary-ratchets,apps/swift/Tests/CapacitorTests/ArchitectureBoundaryTests.swift,apps/swift/Tests/CapacitorTests/ArchitectureBoundaryTests.swift,done,false,Freeze remaining project-model bridge usage and AppState init budget
RW-103,workflow-selection-shell-cutover,apps/swift/Sources/Capacitor/Application/Projects/ProjectWorkflowState.swift,apps/swift/Sources/Capacitor/Application/Projects/ProjectWorkflowState.swift,done,false,Replace legacy selected-suggestion mirror access with shell-native suggested candidate accessors
RW-103,mutation-selection-shell-cutover,apps/swift/Sources/Capacitor/Application/Projects/ProjectMutationService.swift,apps/swift/Sources/Capacitor/Application/Projects/ProjectMutationService.swift,done,false,Connect selected suggestions from shell-native candidates instead of legacy suggestion mirrors
RW-103,workflow-selection-shell-tests,apps/swift/Tests/CapacitorTests/ProjectWorkflowStateTests.swift,apps/swift/Tests/CapacitorTests/ProjectWorkflowStateTests.swift,done,false,Lock workflow selection behavior to shell-native suggested candidate accessors
RW-103,mutation-selection-shell-tests,apps/swift/Tests/CapacitorTests/ProjectMutationServiceTests.swift,apps/swift/Tests/CapacitorTests/ProjectMutationServiceTests.swift,done,false,Keep connect-selected-suggestions behavior green while removing legacy selection mirrors
RW-103,workflow-unused-shell-surface-tests,apps/swift/Tests/CapacitorTests/AppShellContainerTests.swift,apps/swift/Tests/CapacitorTests/AppShellContainerTests.swift,done,false,Rebaseline the shell container around catalog state after removing unused ProjectWorkflowState shell-reference scaffolding
RW-103,project-path-protocol,apps/swift/Sources/Capacitor/Domain/Shared/ProjectPathProviding.swift,apps/swift/Sources/Capacitor/Domain/Shared/ProjectPathProviding.swift,done,false,Define a shared path-bearing contract so list and ordering helpers can stop depending on Project-only signatures
RW-103,project-list-generic-shell-cutover,apps/swift/Sources/Capacitor/Application/Projects/ProjectListState.swift,apps/swift/Sources/Capacitor/Application/Projects/ProjectListState.swift,done,false,Make dormant/order helpers generic over path-bearing shell DTOs instead of Project-only inputs
RW-103,project-ordering-generic-shell-cutover,apps/swift/Sources/Capacitor/Utilities/ProjectOrdering.swift,apps/swift/Sources/Capacitor/Utilities/ProjectOrdering.swift,done,false,Make ordering helpers generic over path-bearing shell DTOs instead of Project-only inputs
RW-103,project-list-generic-tests,apps/swift/Tests/CapacitorTests/ProjectListStateTests.swift,apps/swift/Tests/CapacitorTests/ProjectListStateTests.swift,done,false,Prove project list state works for shell catalog entries as well as legacy projects
RW-103,project-ordering-generic-tests,apps/swift/Tests/CapacitorTests/ProjectOrderingTests.swift,apps/swift/Tests/CapacitorTests/ProjectOrderingTests.swift,done,false,Prove ordering helpers work for shell catalog entries as well as legacy projects
RW-103,dashboard-loader-shell-cutover,apps/swift/Sources/Capacitor/Application/Projects/DashboardLoader.swift,apps/swift/Sources/Capacitor/Application/Projects/DashboardLoader.swift,done,false,Feed active-project and idea-loading hooks with shell catalog entries instead of legacy project mirrors
RW-103,appstate-shell-orchestration-cutover,apps/swift/Sources/Capacitor/Composition/AppState.swift,apps/swift/Sources/Capacitor/Composition/AppState.swift,done,false,Route shell tracking, quick feedback counts, and deferred idea hydration through shell catalog entries instead of legacy project mirrors
RW-103,dashboard-loader-shell-tests,apps/swift/Tests/CapacitorTests/DashboardLoaderTests.swift,apps/swift/Tests/CapacitorTests/DashboardLoaderTests.swift,done,false,Prove dashboard loader pushes shell catalog entries into downstream orchestration hooks
RW-103,runtime-refresh-shell-provider-tests,apps/swift/Tests/CapacitorTests/RuntimeRefreshOrchestratorTests.swift,apps/swift/Tests/CapacitorTests/RuntimeRefreshOrchestratorTests.swift,done,false,Rebaseline runtime refresh orchestrator tests around shell-reference project providers
RW-103,project-status-path-cutover,apps/swift/Sources/Capacitor/Application/Projects/ProjectStatusCacheState.swift,apps/swift/Sources/Capacitor/Application/Projects/ProjectStatusCacheState.swift,done,false,Make project status caching path-based instead of requiring full Project values
RW-103,runtime-refresh-status-path-cutover,apps/swift/Sources/Capacitor/Application/Runtime/RuntimeRefreshOrchestrator.swift,apps/swift/Sources/Capacitor/Application/Runtime/RuntimeRefreshOrchestrator.swift,done,false,Feed project status refresh with project paths while leaving session refresh on full project models
RW-103,project-status-path-tests,apps/swift/Tests/CapacitorTests/ProjectStatusCacheStateTests.swift,apps/swift/Tests/CapacitorTests/ProjectStatusCacheStateTests.swift,done,false,Lock the status cache to a path-based refresh API
RW-103,session-lookup-path-cutover,apps/swift/Sources/Capacitor/Application/Runtime/SessionStateManager.swift,apps/swift/Sources/Capacitor/Application/Runtime/SessionStateManager.swift,done,false,Make session lookup helpers generic over path-bearing project references instead of Project-only inputs
RW-103,active-project-resolver-reference-cutover,apps/swift/Sources/Capacitor/Models/ActiveProjectResolver.swift,apps/swift/Sources/Capacitor/Models/ActiveProjectResolver.swift,done,false,Store active project resolution state as shell references instead of Project models
RW-103,active-project-tracking-reference-cutover,apps/swift/Sources/Capacitor/Application/Activation/ActiveProjectTrackingState.swift,apps/swift/Sources/Capacitor/Application/Activation/ActiveProjectTrackingState.swift,done,false,Track active project as a shell reference while preserving path-based consumers
RW-103,session-lookup-path-tests,apps/swift/Tests/CapacitorTests/SessionStateManagerTests.swift,apps/swift/Tests/CapacitorTests/SessionStateManagerTests.swift,done,false,Prove session lookup APIs work with shell references as well as legacy Project values
RW-103,runtime-session-apply-generic-cutover,apps/swift/Sources/Capacitor/Application/Runtime/RuntimeSessionRefreshController.swift,apps/swift/Sources/Capacitor/Application/Runtime/RuntimeSessionRefreshController.swift,done,false,Make runtime session refresh apply paths generic over path-bearing values instead of Project-only inputs
RW-103,runtime-session-apply-generic-tests,apps/swift/Tests/CapacitorTests/RuntimeSessionRefreshControllerTests.swift,apps/swift/Tests/CapacitorTests/RuntimeSessionRefreshControllerTests.swift,done,false,Prove runtime session refresh testing helpers work with shell references as well as legacy Project values
RW-103,active-project-resolver-reference-tests,apps/swift/Tests/CapacitorTests/ActiveProjectResolverTests.swift,apps/swift/Tests/CapacitorTests/ActiveProjectResolverTests.swift,done,false,Prove active project resolution works with shell catalog entries
RW-103,active-project-tracking-reference-tests,apps/swift/Tests/CapacitorTests/ActiveProjectTrackingStateTests.swift,apps/swift/Tests/CapacitorTests/ActiveProjectTrackingStateTests.swift,done,false,Prove active project tracking works with shell catalog entries
